country_code	url	title	description	image_url	publish_date	source
br	https://www.poder360.com.br/poder-governo/tcu-abre-investigacoes-sobre-gastos-com-o-janjapalooza/	TCU abre investigações sobre gastos com o Janjapalooza - Poder360	Processos se deram a partir de requerimentos apresentados por deputados da oposição; documentos são sigilosos. Leia no Poder360.	https://static.poder360.com.br/2024/11/Janja-Lula-se-beijam-16nov20243-848x477.jpg	2024-11-19 02:05:55	Poder360
br	https://metsul.com/2024-11-19-chuva-brasil-previsao-clima/	Previsão do tempo: tendência de chuva para dez dias no Brasil - MetSul.com	Veja a previsão detalhada de chuva para o Brasil de Norte a Sul nos próximos dez dias e confira ainda o mapa de precipitação no período.	https://metsul.com/wp-content/uploads/2024/11/brasil1911b.jpg	2024-11-19 09:43:38	MetSul.com
br	https://www.cartacapital.com.br/entrevistas/cidadao-de-bem-da-primeira-fase-do-bolsonarismo-deu-lugar-a-patriota-disposto-a-morrer/	‘Cidadão de bem’ da primeira fase do bolsonarismo deu lugar a ‘patriota’ disposto a morrer - CartaCapital	A antropóloga Isabela Kalil analisa as motivações por trás do atentado ao STF e alerta para a escalada do discurso de ódio e das teorias conspiratórias no País	https://www.cartacapital.com.br/wp-content/uploads/2024/11/125969106_1463094427219498_7671365108098141451_n-e1731552887885.jpg	2024-11-19 08:29:00	CartaCapital
br	https://www.poder360.com.br/poder-justica/moraes-defende-regulacao-das-redes-para-fim-da-impunidade/	Moraes defende regulação das redes para "fim da impunidade" - Poder360	Na próxima semana, o Supremo deve julgar 3 ações que tratam de regras paras redes sociais . Leia em Poder360	https://static.poder360.com.br/2024/10/Alexandre-de-Moraesjpg-848x477.jpg	2024-11-19 07:17:29	Poder360
br	https://br.bolavip.com/flamengo/dunshee-cita-filipe-luis-e-lucro-de-1-bilhao-para-justificar-troca-de-treinadores-no-flamengo	Dunshee cita Filipe Luís e lucro de 1 bilhão para justificar troca de treinadores no Flamengo - Bolavip Brasil	Candidato da situação detalhou as 11 trocas de técnicos da gestão de Rodolfo Landim e afirmou motivos para constantes mudanças	https://ds-images.bolavip.com/news/image?src=https%3A%2F%2Fimages.bolavip.com%2Fjpg%2Fbr%2Ffull%2FBBR_20241119_BBR_1043546_Filipe-Luis--scaled-e1732007723652.jpg&width=1200&height=740	2024-11-19 09:19:04	Bolavip Brasil
br	https://www.tupi.fm/esportes/mafia-azul-fora-da-final-entenda-o-impacto-da-decisao-da-conmebol/	Máfia Azul fora da Final? Entenda o impacto da decisão da Conmebol - Super Rádio Tupi	Recentemente, um comunicado emitido pela Conmebol informou sobre a proibição da entrada da torcida organizada Máfia Azul no Paraguai. A decisão foi motivada pela Federação Paraguaia de Futebol, com respaldo da Direção Nacional de Migrações. Esta notícia levantou debates sobre o grau de influência e ações tomadas por associações de futebol em eventos internacionais. A […]	https://www.tupi.fm/wp-content/uploads/2024/11/460006515_1202200364407328_328614017252082078_n.jpg	2024-11-19 10:36:40	Super Rádio Tupi
br	https://www.cartacapital.com.br/politica/leia-a-integra-da-declaracao-final-do-g20/	Leia a íntegra da declaração final do G20 – Política - CartaCapital	O documento defendeu uma reforma do Conselho de Segurança da ONU e em mecanismos como o FMI e o Banco Mundial	https://www.cartacapital.com.br/wp-content/uploads/2024/11/toms0317.jpg	2024-11-18 23:14:00	CartaCapital
br	https://www.poder360.com.br/poder-internacional/fotos-de-lula-e-milei-no-g20-viram-meme-nas-redes-sociais/	Fotos de Lula e Milei no G20 viram meme nas redes sociais - Poder360	Internautas fizeram piada com a falta de sorrisos em fotos oficiais dos presidentes sul-americanos no G20. Leia no Poder360	https://static.poder360.com.br/2024/11/meme-lula-milei-848x477.jpeg	2024-11-19 09:28:19	Poder360
br	https://oglobo.globo.com/rio/noticia/2024/11/19/helicoptero-que-biden-trouxe-ao-g20-tem-sistema-de-defesa-avancado-e-tecnologia-contra-misseis.ghtml	Helicóptero que Biden trouxe ao G20 tem sistema contra mísseis e nunca voa sozinho - O Globo	Aeronave é acompanhada por pelo menos outro helicóptero similar, que atua como "isca" para despistar possíveis ameaças	https://s2-oglobo.glbimg.com/4zoWhII6ekbWASwZymk84lOQOZM=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_da025474c0c44edd99332dddb09cabe8/internal_photos/bs/2024/a/H/lAuEAOTjWfIW7tj7ireA/54119059766-6974c9b7b6-c.jpg	2024-11-19 06:00:38	O Globo
br	https://www.poder360.com.br/poder-economia/pacote-cria-idade-minima-de-55-anos-para-militar-se-aposentar/	Pacote cria idade mínima de 55 anos para militar se aposentar - Poder360	Novidade terá regra de transição e ainda deixa fardados em situação melhor do que civis. Leia no Poder360.	https://static.poder360.com.br/2024/08/Militar-Soldado-Tropa-Batalhao-DesfileMilitar-Cavalaria-Blindados-Exercito-DiaDoSoladado-22Ago2024-5-848x477.jpg	2024-11-19 04:02:22	Poder360
