country_code	url	title	description	image_url	publish_date	source
jp	https://www3.nhk.or.jp/news/html/20241125/k10014648661000.html	プラスチック環境汚染防止へ 初の国際条約案の交渉始まる - nhk.or.jp	【NHK】「人の血液から検出された」。日本では初めての報告。研究を行った大学教授は、プラスチックは環境中で非常に細かくなっていくと…	https://www3.nhk.or.jp/news/html/20241125/K10014648661_2411252009_1125203106_01_02.jpg	2024-11-25 11:36:51	nhk.or.jp
jp	https://www3.nhk.or.jp/news/html/20241126/k10014649471000.html	能登半島地震の行方不明者か 輪島の土砂崩れ現場から男性遺体 - nhk.or.jp	【NHK】能登半島地震の行方不明者の捜索が行われている石川県輪島市の現場で25日、崩れた土砂の中から男性の遺体が見つかり、警察は、…	https://www3.nhk.or.jp/news/html/20241126/K10014649471_2411260045_1126012227_01_02.jpg	2024-11-25 16:23:54	nhk.or.jp
jp	https://jp.reuters.com/world/ukraine/2U4746D36BNRFKEULYAZVKFEZE-2024-11-25/	焦点：ロシアの中距離弾道弾、西側に「ウクライナから手を引け」と警告か - ロイター (Reuters Japan)	ロシアのプーチン大統領は、最新式の極超音速中距離弾道ミサイル「オレシニク」をウクライナに発射したことを通じて、西側諸国に単純明快なメッセージを送った。「ウクライナから手を引け。さもなくば、ロシアは米国と英国の軍事施設を攻撃する権利を持ち続ける」と。	None	2024-11-25 22:53:51	ロイター (Reuters Japan)
jp	https://forbesjapan.com/articles/detail/75347	野外に集まったロシア訓練兵にまたロケット弾攻撃 改善されない指導力問題 - Forbes JAPAN	ウクライナのロシア軍占領地域にいるロシア軍部隊がまたしても、ウクライナ軍の保有する最高峰のロケット弾の射程圏内に入る場所で野外に集まり、その攻撃を受けて多数の死傷者を出した。この9カ月で8回目だ。ロシア軍の指揮官が、2年9カ月たつ全面戦争の...	https://images.forbesjapan.com/media/article/75347/images/main_image_202637aedd297fbd2a38d5180361b97852334516.jpg	2024-11-25 03:30:00	Forbes JAPAN
jp	https://news.golfdigest.co.jp/news/lpga/article/174998/1/	涙を糧に古江彩佳が手にした日本人初のトロフィ「重めです。軽くない」 - ゴルフダイジェスト・オンライン	◇米国女子◇CMEグループ ツアー選手権 最終日(24日)◇ティブロンGC ゴールドコース（フロリダ州）◇6700yd（パー72） 「今日の一日を振り返っていかがでしたか―」。古江彩佳がプロになってから初めて試合会場で涙を流したのは、その質問に回答しようと話し始めてすぐのことだった。 東京五輪の日本代表選出前の最後の試合だった2021年6月「アース・モンダミ	https://i.gimg.jp/cmsimg/373545.jpg	2024-11-25 23:03:14	ゴルフダイジェスト・オンライン
jp	https://hochi.news/articles/20241125-OHT1T51202.html	巨人・泉口友汰が明治神宮大会制した母校と幼なじみのロッテドラ１主砲から刺激「自分も頑張ろう」 - スポーツ報知	　巨人・泉口友汰内野手（２５）が２５日、母校の快挙を刺激に来季の飛躍を誓った。出身の青学大が秋の明治神宮大会を初制覇。主砲でロッテのドラフト１位・西川は和歌山・御坊市出身で同郷の幼なじみでもあり「後輩	None	2024-11-25 20:10:00	スポーツ報知
jp	https://newsdig.tbs.co.jp/articles/-/1576164	【速報】東京・江戸川区周辺でコンビニ強盗が少なくとも3件相次ぐ 拳銃のようなもの突きつけ…男逃走中、同一犯か - TBS NEWS DIG Powered by JNN	きょう未明、東京・江戸川区と葛飾区のコンビニエンスストアに男が押し入り、拳銃のようなものを突きつけて現金を奪うなどする事件が3件、相次ぎました。警視庁は同一犯による犯行の可能性があるとみて、逃げた男…	https://newsdig.ismcdn.jp/mwimgs/4/e/1200w/img_4e667d66f20fa113ff3ef63e72941bee1883876.jpg	2024-11-25 21:28:37	TBS NEWS DIG Powered by JNN
jp	https://weathernews.jp/s/topics/202411/260095/	西日本で局地的に激しい雨 帰宅時間帯は関西で雨のピーク - ウェザーニュース	今日26日(火)は低気圧や前線の周辺で雨雲が発達し、局地的に激しい雨を降らせています。夕方の帰宅時間帯は関西エリアで雨のピークになるとみられ、警戒が必要です。	https://smtgvs.weathernews.jp/s/topics/img/202411/202411260095_top_img_A.png?1732585355	2024-11-26 01:42:00	ウェザーニュース
jp	https://www.sankei.com/article/20241125-RMH2AARWEVP3XLK4NNNKSRPY7A/	北海道猟友会、支部がヒグマ駆除の要請拒否しても容認 猟銃所持許可取消でハンターが懸念 - 産経ニュース	北海道猟友会は25日、人里に出没したヒグマの駆除について、ハンターだけが責任を負わされることを懸念して猟友会の支部が自治体からの駆除要請を拒否した場合、その判…	https://www.sankei.com/resizer/0-Gwe5EW5PN-pDPpY1eqvRfXnq8=/1200x630/smart/filters:quality(50)/cloudfront-ap-northeast-1.images.arcpublishing.com/sankei/NBRZ7S4W4VJVLPQ3YIHL5IQIXM.jpg	2024-11-25 12:20:17	産経ニュース
jp	https://www.sankei.com/article/20241125-2NR5XQCDRVJQRO5GN7LRPSLNJA/	中国、日本側に中国人のビザ免除を期待 日本に対する免除措置再開で報道官「歩み寄りを」 - 産経ニュース	【北京＝三塚聖平】中国外務省の毛寧（もう・ねい）報道官は25日の記者会見で、日本に対する短期滞在のビザ（査証）免除措置の再開を決めたことに関し、「中国政府は常…	https://www.sankei.com/resizer/njfDcMIKi0G2Sz8jPJkd8Qv1KEA=/1200x630/filters:focal(1730x1195:1740x1205):quality(50)/cloudfront-ap-northeast-1.images.arcpublishing.com/sankei/54ZDZIBYKVI4FCSZ3RD5EKHKXA.jpg	2024-11-25 09:28:47	産経ニュース
jp	https://www.sanspo.com/article/20241126-PFG6ZSSBSRINZE4URIJAZYJ4NE/?outputType=theme_swallows	ヤクルト・長岡秀樹が両リーグ最多得票でベストナイン 球団遊撃手では池山隆寛以来31年ぶり2人目 - サンスポ	名誉ある称号をさらなる進化の原動力とする。ヤクルト・長岡秀樹内野手（23）が25日、両リーグを通じて最多得票となる274票を集めて、セ・リーグの遊撃手部門でベス…	https://www.sanspo.com/resizer/OuPu_J0Aw3fqQqRcjFdqwe1I1Yw=/1200x630/filters:focal(1561x844:1571x854):quality(50)/cloudfront-ap-northeast-1.images.arcpublishing.com/sankei/PUEEYNP5HNKR3IMVPC72CIFHNY.jpg	2024-11-25 20:00:00	サンスポ
jp	https://hochi.news/articles/20241125-OHT1T51132.html	巨人・スガコバが７年ぶり２度目バッテリー賞！ 来季へ 菅野託した「日本一」小林「他の投手と受賞して嫉妬心を」 - スポーツ報知	　巨人の菅野智之投手（３５）と小林誠司捕手（３５）が２５日、都内で行われた「２０２４プロ野球最優秀バッテリー賞」の表彰式に出席した。２人での受賞は１７年以来７年ぶり２度目。同学年バッテリーはかつてから	https://hochi.news/images/2024/11/25/20241125-OHT1I51361-L.jpg	2024-11-25 20:00:00	スポーツ報知
jp	https://www.sankei.com/article/20241126-Y56OCCYFHJLFJIDTDFZUMOFGSE/	小型ロケット「イプシロンS」、エンジン燃焼試験が失敗 2回連続で爆発 JAXA - 産経ニュース	宇宙航空研究開発機構（JAXA）は26日、開発を進めている小型固体燃料ロケット「イプシロンS」用の2段目エンジンの第2回燃焼試験を、鹿児島県南種子町の種子島宇…	https://www.sankei.com/resizer/9rcIAP4gtIv39YRwOGKqtSh9lNk=/1200x630/smart/filters:quality(50)/cloudfront-ap-northeast-1.images.arcpublishing.com/sankei/RRVNJK5QQ5K5PN5KPSCHMUSK24.jpg	2024-11-26 03:10:13	産経ニュース
jp	https://article.auone.jp/detail/1/2/2/333_2_r_20241126_1732592852190189	池袋暴走事故・飯塚幸三受刑者が死亡 妻と娘を亡くした松永拓也さん「加害者の経験も無駄にしない」【news23】 - au Webポータル	au Webポータル	https://portal.st-img.jp/thumb/696dd682c293793cd18d689c951feb2e_1732593111_l.jpg	2024-11-26 03:43:00	au Webポータル
jp	https://www.jiji.com/jc/article?k=2024112500925&g=pol	与野党、ＳＮＳ活用・規制の両面検討 名古屋市長選でも影響力 - 時事通信ニュース	２４日投開票の名古屋市長選でもＳＮＳで拡散した情報が有権者の投票行動に大きな影響を与えたとみられることから、与野党はその活用と規制の両面の検討に本腰を入れる方針だ。関心に応じた情報提供で無党派層の掘り起こしにつながるとの期待がある半面、中傷などに対する規制強化論も浮上する。来年には参院選や東京都議選といった大型選挙も控え、各党で議論が加速する可能性がある。	https://www.jiji.com/news2/kiji_photos/202411/20241125at75S_ogp.jpg	2024-11-25 22:04:00	時事通信ニュース
